portid,ISO3,continent,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,disaster_indicator,resilience_cluster,portname,impact_score,cargo_redistributed,available_capacity,cargo_received
port323,DEU,Europe,53.34580452,7.18370007,744,22,28,283,305,105,Mineral Products,Vehicles & Equipment,Machinery & Electrical Equipment,1.28,1.35,0.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,763.486174239637,0.0,763.486174239637,763.486174239637,0.0,0.0,1612.40267027656,0.0,0.0,1612.40267027656,1612.40267027656,0,1,Emden,0,,0.0,0.0
port324,USA,North America,43.42715709,-124.2592301,55,0,54,1,0,0,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Empire,0,,55.0,110.0
port325,IDN,Asia & Pacific,-8.850508971,121.6538749,121,6,0,39,12,63,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Ende,0,,121.0,121.0
port326,MEX,North America,31.84956467,-116.6245993,359,240,74,41,0,3,Mineral Products,Vegetable Products,Chemical & Allied Industries,2.23,1.46,2.0,0.0,0.0,0.0,0.0,2.0,2.0,5703.48100235569,0.0,0.0,0.0,0.0,5703.48100235569,5703.48100235569,919.577744532551,0.0,0.0,0.0,0.0,919.577744532551,919.577744532551,0,1,Ensenada,0,,0.0,0.0
port327,TUR,Europe,41.26435669,31.41680907,773,10,175,578,0,9,Mineral Products,Metals,Chemical & Allied Industries,4.14,0.81,1.0,1.0,7.0,0.0,0.0,9.0,9.0,0.0,14947.1968554281,511.585556294449,0.0,0.0,15458.7824117226,15458.7824117226,4307.85500783073,0.0,12278.6377735277,0.0,0.0,16586.4927813584,16586.4927813584,0,1,Eregli,0,,0.0,0.0
port328,DNK,Europe,55.46312208,8.467057901,1022,46,30,740,54,150,Mineral Products,Vegetable Products,Vehicles & Equipment,3.97,7.71,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,1888.88358447551,0.0,0.0,1888.88358447551,1888.88358447551,0.0,0.0,5834.97810520842,0.0,0.0,5834.97810520842,5834.97810520842,0,1,Esbjerg,0,,0.0,0.0
port329,ISL,Europe,65.04291822,-14.08675648,183,55,16,96,0,14,Mineral Products,Chemical & Allied Industries,Metals,25.73,34.67,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,24618.9458625252,0.0,0.0,0.0,24618.9458625252,24618.9458625252,0.0,0.0,3318.60486050378,0.0,0.0,3318.60486050378,3318.60486050378,0,1,Eskifjordhur,0,,0.0,0.0
port33,TUR,Europe,38.80383336,26.93499829,697,0,0,4,0,692,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",5.17,2.39,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,194.975070638479,0.0,194.975070638479,0.0,0.0,0.0,0.0,2418.75774994078,0.0,2418.75774994078,0,1,Aliaga,0,,502.024929361521,502.024929361521
port330,ECU,South America,0.990456202,-79.65069729,103,12,3,38,23,25,Mineral Products,Vegetable Products,Chemical & Allied Industries,2.21,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Esmeraldas,0,,103.0,103.0
port331,AUS,Asia & Pacific,-33.87217366,121.9007373,203,14,165,11,0,11,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.65,0.81,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,10851.2325058467,0.0,0.0,0.0,10851.2325058467,10851.2325058467,0.0,196967.723991351,0.0,0.0,0.0,196967.723991351,196967.723991351,0,1,Esperance,0,,0.0,0.0
port332,GIB,Europe,36.13663072,-5.359921567,1335,37,149,222,2,923,Mineral Products,Chemical & Allied Industries,Vegetable Products,100.0,100.0,1.0,0.0,2.0,0.0,6.0,3.0,9.0,0.0,0.0,1215.18936049404,0.0,3618.46285980222,1215.18936049404,4833.65222029625,0.0,0.0,321.610417247716,0.0,2780.66301999611,321.610417247716,3102.27343724382,0,1,Gibraltar,0,,0.0,0.0
port333,USA,North America,47.97713083,-122.2236917,115,53,24,38,0,0,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.07,0.01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.552663002667,0.0,0.0,427.552663002667,427.552663002667,0,1,Everett,0,,115.0,0.0
port334,LBY,Africa,30.89542737,20.08311579,29,0,0,0,0,29,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.04,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Ez Zueitina,0,,29.0,29.0
port335,SWE,Europe,56.89932293,12.46702899,241,11,4,190,0,34,Mineral Products,Metals,Prepared Foodstuffs & Beverages,0.77,0.71,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1360.08037403803,0.0,0.0,0.0,0.0,1360.08037403803,1360.08037403803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Falkenberg,0,,0.0,0.0
port336,JAM,North America,18.493441,-77.64899659,6,0,0,0,0,6,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Falmouth,0,,6.0,0.0
port337,GBR,Europe,50.15300321,-5.054148128,109,2,0,22,0,83,Wood & Wood Products,Mineral Products,Prepared Foodstuffs & Beverages,0.05,0.08,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,790.724722323706,0.0,790.724722323706,0.0,0.0,0.0,0.0,281.939402102751,0.0,281.939402102751,0,1,Falmouth Harbour,0,,0.0,0.0
port338,TUR,Europe,35.23242113,33.96802252,621,8,7,551,0,54,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.33,0.18,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,45.7792207792206,0.0,0.0,45.7792207792206,45.7792207792206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Famagusta,0,,575.2207792207794,0.0
port339,CHN,Asia & Pacific,21.61420534,108.3643393,1670,10,1251,228,0,180,Mineral Products,Chemical & Allied Industries,Vegetable Products,3.29,0.63,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.232650187267,0.0,0.0,0.0,683.232650187267,683.232650187267,0,1,Fang-Cheng,0,,1670.0,0.0
port34,ESP,Europe,38.33230794,-0.491278006,474,284,44,134,0,11,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.45,1.14,1.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,4105.70360473251,6860.79288260776,0.0,0.0,10966.4964873403,10966.4964873403,4074.09797247651,0.0,0.0,0.0,0.0,4074.09797247651,4074.09797247651,0,1,Alicante,0,,0.0,0.0
port342,GBR,Europe,50.83981228,-1.355244911,2505,592,6,235,627,1044,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",6.48,7.75,2.0,0.0,0.0,2.0,7.0,4.0,11.0,727.305142108096,0.0,0.0,0.0,39965.4904618544,727.305142108096,40692.7956039625,2374.60082758535,0.0,0.0,1774.29553641762,28623.3150101959,4148.89636400297,32772.2113741989,0,1,Fawley,0,,0.0,0.0
port343,GBR,Europe,51.95411087,1.29314837,1456,909,5,407,0,134,Mineral Products,Metals,Prepared Foodstuffs & Beverages,7.54,4.27,2.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42537.5830970114,0.0,654.097084952628,0.0,0.0,43191.680181964,43191.680181964,0,1,Felixstowe,0,,1456.0,0.0
port344,ESP,Europe,43.47534572,-8.235886284,397,39,20,231,0,106,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.78,0.65,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.588692151415,0.0,2922.55403382652,0.0,0.0,3415.14272597794,3415.14272597794,0,1,Ferrol,0,,397.0,397.0
port345,PRT,Europe,40.14727686,-8.846579476,420,93,3,320,0,3,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.83,3.55,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,452.831182347101,0.0,0.0,452.831182347101,452.831182347101,0.0,0.0,2180.29698815974,0.0,0.0,2180.29698815974,2180.29698815974,0,1,Figueira Da Foz,0,,0.0,0.0
port346,GBR,Europe,56.1138324,-4.833893636,86,0,0,0,0,85,Mineral Products,Metals,Prepared Foodstuffs & Beverages,1.38,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Finnart Oil Terminal,0,,86.0,0.0
port347,NOR,Europe,69.22178649,18.08090404,102,13,11,76,0,0,Prepared Foodstuffs & Beverages,Mineral Products,Wood & Wood Products,0.65,0.07,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3093.3925987878,0.0,0.0,0.0,3093.3925987878,3093.3925987878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,Finnsnes,0,,0.0,0.0
port348,NOR,Europe,58.27633255,6.889601003,297,18,6,272,0,0,Mineral Products,Chemical & Allied Industries,Machinery & Electrical Equipment,1.89,0.35,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1782.17390352474,0.0,0.0,1782.17390352474,1782.17390352474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,Flekkefjord,0,,0.0,0.0
port349,NOR,Europe,61.60373536,5.05720418,860,65,16,610,0,168,Mineral Products,Metals,Chemical & Allied Industries,1.48,0.17,1.0,1.0,4.0,0.0,0.0,6.0,6.0,1012.20601297788,1346.62899187923,891.857700980181,0.0,0.0,3250.6927058373,3250.6927058373,0.0,0.0,479.778863340831,0.0,0.0,479.778863340831,479.778863340831,0,3,Floro,0,,0.0,0.0
port35,ESP,Europe,36.83346066,-2.473846781,310,112,82,113,0,2,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.26,1.11,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29048.2855692789,0.0,0.0,0.0,29048.2855692789,29048.2855692789,0,1,Almeria,0,,310.0,0.0
port350,MTQ,North America,14.60175429,-61.04695623,598,169,15,183,32,198,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,100.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9618.54624281464,0.0,0.0,0.0,0.0,9618.54624281464,9618.54624281464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Fort De France,0,,0.0,0.0
port351,FRA,Europe,43.4375649,4.887000029,1142,9,134,386,0,612,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",15.59,6.28,0.0,3.0,1.0,0.0,1.0,4.0,5.0,0.0,83888.0240077794,0.0,0.0,0.0,83888.0240077794,83888.0240077794,0.0,0.0,2287.57689929411,0.0,1797.79652017279,2287.57689929411,4085.3734194669,0,1,Fos,0,,0.0,0.0
port352,USA,North America,29.13034343,-90.20534334,58,0,0,56,0,1,Mineral Products,"Plastics, Rubber, Leather",Vegetable Products,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Fourchon,0,,58.0,0.0
port353,IRL,Europe,52.61827216,-9.073834332,157,10,21,92,0,32,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,3.82,2.91,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1750.78398826291,0.0,2081.14726096122,0.0,0.0,3831.93124922414,3831.93124922414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Shannon Foynes,0,,0.0,0.0
port354,DNK,Europe,55.55789496,9.746943976,937,234,38,341,0,322,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,8.26,15.11,1.0,0.0,3.0,0.0,4.0,4.0,8.0,5350.51006160329,0.0,3775.42098051815,0.0,1533.21184092047,9125.93104212144,10659.1428830419,0.0,0.0,0.0,0.0,13657.2001635651,0.0,13657.2001635651,0,1,Fredericia,0,,0.0,0.0
port355,DNK,Europe,57.4384782,10.54588059,195,8,3,128,0,55,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.76,0.89,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,307.643589794457,0.0,307.643589794457,0.0,0.0,144.229289865291,0.0,0.0,144.229289865291,144.229289865291,0,1,Frederikshavn,0,,0.0,0.0
port356,NOR,Europe,59.18636416,10.95743329,945,185,24,452,0,282,Mineral Products,Chemical & Allied Industries,Metals,4.48,1.1,1.0,1.0,0.0,0.0,0.0,2.0,2.0,951.362723003655,15511.6397507215,0.0,0.0,0.0,16463.0024737252,16463.0024737252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,Fredrikstad,0,,0.0,0.0
port357,BHS,North America,26.52451521,-78.76266581,1152,837,110,21,7,175,Mineral Products,Vegetable Products,Chemical & Allied Industries,85.72,90.34,4.0,0.0,0.0,0.0,2.0,4.0,6.0,55229.5726577939,0.0,0.0,0.0,3675.75348508643,55229.5726577939,58905.3261428803,953.053668554807,0.0,0.0,0.0,174.185948290981,953.053668554807,1127.23961684579,0,1,Freeport,0,,0.0,0.0
port358,USA,North America,28.94393738,-95.32605,1047,117,23,32,96,777,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.75,2.49,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,1145.81327576809,0.0,1145.81327576809,1145.81327576809,0.0,0.0,0.0,0.0,62580.227051727,0.0,62580.227051727,0,1,Freeport,0,,0.0,0.0
port359,DNK,Europe,55.96279548,12.01281698,449,13,0,435,0,0,Metals,Miscellaneous,Chemical & Allied Industries,2.1,2.17,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,151.575022745392,0.0,0.0,151.575022745392,151.575022745392,0.0,0.0,1590.44336721886,0.0,0.0,1590.44336721886,1590.44336721886,0,1,Frederiksvaerk,0,,297.424977254608,594.849954509216
port360,SLE,Africa,8.486640908,-13.20186719,409,74,96,171,1,66,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Freetown,0,,409.0,409.0
port361,AUS,Asia & Pacific,-32.15203252,115.7705242,1512,384,510,154,183,280,Mineral Products,Vegetable Products,Chemical & Allied Industries,11.77,0.98,1.0,13.0,0.0,2.0,3.0,16.0,19.0,4171.43961904009,33568.068845051,0.0,2298.20793863463,12931.1180697823,40037.7164027257,52968.8344725081,0.0,246898.525197724,0.0,0.0,13136.2661725753,246898.525197724,260034.791370299,0,1,Fremantle,0,,0.0,0.0
port362,ARE,Asia & Pacific,25.20017278,56.35942059,3558,6,260,22,0,3269,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",19.36,19.99,0.0,4.0,0.0,0.0,19.0,4.0,23.0,0.0,0.0,0.0,0.0,53245.7865318441,0.0,53245.7865318441,0.0,142509.845942051,0.0,0.0,81789.7150152818,142509.845942051,224299.560957332,0,1,Al Fujayrah,0,,0.0,0.0
port363,JPN,Asia & Pacific,36.18520937,136.115139,236,0,59,67,4,104,Mineral Products,Metals,Chemical & Allied Industries,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Fukui,0,,236.0,0.0
port364,JPN,Asia & Pacific,34.46287853,133.4385467,4239,232,995,2664,4,344,Mineral Products,Metals,Chemical & Allied Industries,4.33,3.96,0.0,8.0,9.0,0.0,0.0,17.0,17.0,0.0,312070.540507456,2362.85164002503,0.0,0.0,314433.392147481,314433.392147481,0.0,27328.4255490817,1501.48638833083,0.0,0.0,28829.9119374126,28829.9119374126,0,1,Fukuyama Kagoshima,0,,0.0,0.0
port365,JPN,Asia & Pacific,35.67485206,139.9681077,3483,59,382,2033,207,800,Mineral Products,Metals,Chemical & Allied Industries,0.25,0.58,0.0,0.0,11.0,0.0,5.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Funabashi,0,,3483.0,3483.0
port366,TUV,Asia & Pacific,-8.502722899,179.1953024,23,12,0,2,0,9,Animal & Animal Products,Mineral Products,Metals,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Funafuti,0,,23.0,0.0
port367,PRT,Europe,32.74157142,-16.73220974,250,107,12,95,0,34,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,1.73,0.05,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,962.550014432381,0.0,0.0,962.550014432381,962.550014432381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Funchal,0,,0.0,0.0
port368,FIN,Europe,60.44475295,22.18746959,256,10,0,214,0,30,Wood & Wood Products,Mineral Products,Animal & Animal Products,0.7,0.82,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.521421140229,0.0,245.192570982051,593.521421140229,838.71399212228,0,3,Turku,0,,256.0,512.0
port369,JPN,Asia & Pacific,36.76864401,137.1423732,1209,211,133,472,109,283,Mineral Products,Metals,Vegetable Products,0.54,0.29,0.0,1.0,0.0,0.0,5.0,1.0,6.0,0.0,6385.06114634075,0.0,0.0,2949.72240802803,6385.06114634075,9334.78355436878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Fushikitoyama,0,,0.0,0.0
port37,PNG,Asia & Pacific,-10.31565513,150.4560247,85,27,14,16,0,26,Mineral Products,Wood & Wood Products,Vegetable Products,1.29,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Port of Alotau,0,,85.0,85.0
port371,TUN,Africa,33.91881609,10.08893967,282,7,76,146,0,52,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,11.99,16.14,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,1099.78324728535,0.0,2030.65307721185,1099.78324728535,3130.4363244972,0.0,0.0,1476.49752583341,0.0,0.0,1476.49752583341,1476.49752583341,0,1,Gabes,0,,0.0,0.0
port372,TTO,North America,10.13808371,-61.00209707,0,0,0,0,0,0,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Galeota Point Terminal,0,,0.0,0.0
port373,USA,North America,29.30976119,-94.80456985,609,10,90,83,96,329,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.25,0.52,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3291.63051570648,0.0,3291.63051570648,0,1,Galveston,0,,609.0,0.0
port374,IRL,Europe,53.26969446,-9.04415906,97,8,3,48,0,37,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.88,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Galway,0,,97.0,97.0
port375,CHN,Asia & Pacific,32.31346734,119.8111009,928,64,522,85,0,256,Mineral Products,Prepared Foodstuffs & Beverages,Wood & Wood Products,0.44,0.09,0.0,5.0,1.0,0.0,1.0,6.0,7.0,0.0,1705.71519687657,882.59283105459,0.0,2090.82809849581,2588.30802793116,4679.13612642697,0.0,15840.1226198661,0.0,0.0,0.0,15840.1226198661,15840.1226198661,0,1,Gaogang,0,,0.0,0.0
port376,GBR,Europe,53.29145841,-2.893067214,996,30,19,186,0,760,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.7,2.79,0.0,0.0,2.0,0.0,5.0,2.0,7.0,0.0,0.0,2481.70633755635,0.0,810.462020078995,2481.70633755635,3292.16835763534,0.0,0.0,0.0,0.0,5106.57828671771,0.0,5106.57828671771,0,1,Garston,0,,0.0,0.0
port377,USA,North America,41.61965319,-87.33955446,128,0,128,0,0,0,Chemical & Allied Industries,Mineral Products,Stone & Glass,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Gary,0,,128.0,256.0
port378,RUS,Europe,60.60392223,28.56339825,593,0,55,86,0,449,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.45,2.24,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27070.8282473445,0.0,0.0,56639.2829214066,27070.8282473445,83710.111168751,0,1,Vysotsk,0,,593.0,0.0
port379,SWE,Europe,60.68762643,17.24581526,509,209,6,211,0,81,Wood & Wood Products,Mineral Products,Vegetable Products,3.26,3.57,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2111.00184904997,0.0,0.0,2111.00184904997,2111.00184904997,939.362578949874,0.0,0.0,0.0,0.0,939.362578949874,939.362578949874,0,1,Gavle,0,,0.0,0.0
port38,MEX,North America,22.48409602,-97.88500212,1702,581,321,185,168,447,Mineral Products,Chemical & Allied Industries,Vegetable Products,12.1,7.74,4.0,4.0,1.0,1.0,4.0,10.0,14.0,2820.25348312659,61062.4454255904,13919.6081798255,0.0,11674.3122044892,77802.3070885425,89476.6192930317,18741.3570397989,13675.5403448452,0.0,2746.58670317751,819.966220830982,35163.4840878216,35983.4503086526,0,1,Altamira,0,,0.0,0.0
port380,POL,Europe,54.37579704,18.69364423,2985,748,291,1079,68,797,Mineral Products,Chemical & Allied Industries,Metals,66.59,39.19,6.0,2.0,8.0,0.0,2.0,16.0,18.0,6398.38852896318,7196.01715809516,3177.4054764284,0.0,13020.9414512954,16771.8111634868,29792.7526147822,15349.6584261828,23258.0051992856,3913.37849552867,0.0,0.0,42521.0421209971,42521.0421209971,0,1,Gdansk,0,,0.0,0.0
port381,POL,Europe,54.53556218,18.52451098,2588,1120,260,857,13,336,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,17.59,38.39,4.0,4.0,4.0,1.0,0.0,13.0,13.0,3995.72257236465,78255.7084024217,932.281512792698,0.0,0.0,83183.712487579,83183.712487579,4742.19319858291,0.0,2380.01175816366,989.552734642475,0.0,8111.75769138905,8111.75769138905,0,1,Gdynia,0,,0.0,0.0
port382,BRA,South America,-23.05700966,-44.23521542,440,0,0,0,0,440,Mineral Products,Chemical & Allied Industries,Stone & Glass,4.52,4.35,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,88260.800795111,0.0,88260.800795111,0.0,0.0,0.0,0.0,401282.743889312,0.0,401282.743889312,0,1,Gebig,0,,0.0,0.0
port383,AUS,Asia & Pacific,-38.09529265,144.3653725,549,0,222,32,0,293,Mineral Products,Chemical & Allied Industries,Vegetable Products,5.97,0.24,0.0,4.0,0.0,0.0,3.0,4.0,7.0,0.0,29511.1577549473,0.0,0.0,284.949050447349,29511.1577549473,29796.1068053947,0.0,21152.7922900323,0.0,0.0,39600.8168670413,21152.7922900323,60753.6091570736,0,1,Geelong,0,,0.0,0.0
port384,ITA,Europe,37.05185811,14.28098405,110,0,0,0,0,109,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.19,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Gela,0,,110.0,220.0
port385,TUR,Europe,40.41272035,29.10348004,1281,800,25,307,114,35,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.75,3.02,4.0,0.0,0.0,0.0,0.0,4.0,4.0,6652.0900127436,0.0,0.0,0.0,0.0,6652.0900127436,6652.0900127436,4169.94014584341,0.0,0.0,0.0,0.0,4169.94014584341,4169.94014584341,0,1,Gemlik,0,,0.0,0.0
port386,PHL,Asia & Pacific,6.060167101,125.1478439,654,265,26,341,1,20,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.03,1.59,1.0,0.0,5.0,0.0,0.0,6.0,6.0,1893.57743606881,0.0,9045.81802216596,0.0,0.0,10939.3954582348,10939.3954582348,0.0,0.0,1420.85731236067,0.0,0.0,1420.85731236067,1420.85731236067,0,1,General Santos,0,,0.0,0.0
port387,ITA,Europe,44.41310049,8.858680068,3497,1692,45,1088,28,641,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,8.96,15.88,6.0,0.0,7.0,0.0,7.0,13.0,20.0,12622.6297394602,0.0,8150.65649735249,0.0,112417.430253056,20773.2862368127,133190.716489869,38773.5910812804,0.0,7061.6522564069,0.0,1534.77165857204,45835.2433376873,47370.0149962594,0,1,Genova,0,,0.0,0.0
port388,BHS,North America,23.50673765,-75.76789417,44,0,0,9,0,35,Mineral Products,Machinery & Electrical Equipment,Vegetable Products,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Georgetown,0,,44.0,88.0
port389,CYM,North America,19.29629306,-81.38380906,263,200,14,48,0,0,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,100.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2581.74375849037,0.0,0.0,2581.74375849037,2581.74375849037,0.0,0.0,173.155556473178,0.0,0.0,173.155556473178,173.155556473178,0,1,Georgetown,0,,0.0,0.0
port39,NOR,Europe,62.47917202,6.371692045,261,10,38,199,0,13,Mineral Products,Animal & Animal Products,Chemical & Allied Industries,0.45,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,Alvika,0,,261.0,0.0
